"DateTime","ChamberNumber","MeasurementDuration_s","MeanCO2_ppm","MeanCH4_ppm","MeanN2O_ppm","MeanNH3_ppm","MeanH2O_percent","ChemDetect_0to1","CavPressure_kPa","CavTemperature_K","WaterContent_fraction","ChamberTemperature_K","ChamberPressure_kPa","FluxCO2L_umol_per_m2_per_s","FluxCO2E_umol_per_m2_per_s","FluxCH4L_nmol_per_m2_per_s","FluxCH4E_nmol_per_m2_per_s","FluxN2OL_nmol_per_m2_per_s","FluxN2OE_nmol_per_m2_per_s","FluxNH3L_umol_per_m2_per_s","FluxNH3E_umol_per_m2_per_s","e_FluxCO2L_umol_per_m2_per_s","e_FluxCO2E_umol_per_m2_per_s","e_FluxCH4L_nmol_per_m2_per_s","e_FluxCH4E_nmol_per_m2_per_s","e_FluxN2OL_nmol_per_m2_per_s","e_FluxN2OE_nmol_per_m2_per_s","e_FluxNH3L_umol_per_m2_per_s","e_FluxNH3E_umol_per_m2_per_s","DateTime2","Drought","TopoLocation"
"2015-08-11 06:47:58",7,587,497.6568933,1.79577164,0.31444074,5.50254171,2.63644508,0,18.66512382,318.15039357,0.0233987,292.71182254,97.13,2.92717257,4.78280607,-1.6929409,-3.0601831,-0.04574028,-0.04564615,-0.01743903,-0.01874594,0.00961759,0.04394499,0.00685209,63.89092211,0.01326754,1135.48525,0.00051336,22.18866384,2015-08-11 06:47:58,"Post-drought","Ridge"
"2015-08-11 07:01:17",8,591,514.00613981,1.81698431,0.31599714,5.39103796,2.67951358,0,18.66516841,318.15029229,0.02368239,292.94549053,97.17,2.74782619,4.21204486,-0.62099407,-0.89980388,-0.08872844,-1.74151855,-0.00385359,-0.82394078,0.00805944,0.14481497,0.00226009,353.71043152,0.01100445,1558.00357665,0.00041452,2.66324309,2015-08-11 07:01:17,"Post-drought","Slope"
"2015-08-11 07:14:39",9,586,449.23427243,1.86813025,0.32146916,4.96200476,2.62338265,0,18.66511302,318.1504451,0.02299431,292.76393339,98.1,1.55405875,1.8157872,0.59106508,0.59720375,0.07318961,0.07292764,-0.00583956,-0.00586042,0.00787144,0.72349068,0.00494117,2615.10895397,0.02732214,3978.18111089,0.0013635,5476.60163041,2015-08-11 07:14:39,"Post-drought","Valley"
"2015-08-11 07:27:43",1,589,458.18213272,1.84526028,0.31812129,4.79526937,2.60751796,0,18.6652328,318.15056925,0.02324682,292.94549053,97.69,0.55028924,2.92403832,-0.22602306,-1.67463189,-0.09875028,-0.09908516,-0.00506365,-0.00507718,0.03573842,0.65820175,0.01324628,505.5038646,0.02782489,318922.45845068,0.00068432,15.14916898,2015-08-11 07:27:43,"Post-drought","Ridge"
"2015-08-11 07:41:04",2,588,632.20186062,1.82296277,0.31515894,3.97429131,2.65182167,0,18.66520032,318.15045615,0.02334599,293.07439098,97.09,7.30062264,12.376276,-1.06249105,-2.0331074,-0.16613763,-0.16618181,-0.01771426,-0.01783657,0.03650601,0.21376416,0.00795517,442.24067311,0.01617878,171333.9197988,0.00066448,5.42511886,2015-08-11 07:41:04,"Post-drought","Slope"
"2015-08-11 07:54:22",3,590,469.02946554,1.88386799,0.32100022,4.67074826,2.675217,0,18.66516469,318.15099977,0.02358726,293.07439098,97.15,1.81383403,2.15655615,1.37565771,1.42436459,0.08918511,0.08926234,0.00863533,0.00868363,0.00401931,0.3810072,0.00339232,3313.09766469,0.02310163,559700.98182949,0.00095204,288.27596116,2015-08-11 07:54:22,"Post-drought","Valley"
"2015-08-11 08:07:43",4,588,448.67147235,1.8127299,0.31722349,5.44802469,2.63832346,0,18.66518345,318.1514613,0.0230979,293.33026492,97.24,1.19486845,2.16998363,-0.57455803,-1.16784493,-0.04588491,-0.03658884,0.00863923,0.00864888,0.010658,0.54685537,0.00787051,1352.95327875,0.02207588,33883.9650588,0.00066176,9.9361603,2015-08-11 08:07:43,"Post-drought","Ridge"
"2015-08-11 08:21:03",5,587,587.24609421,1.76343447,0.31507503,6.31902625,2.69153058,0,18.66504495,318.15086965,0.02360721,293.45725223,97.15,3.42619013,14.92883319,-1.46606052,-6.99132181,-0.25367422,-0.25147318,0.00318342,0.08272022,0.04864416,0.080671,0.02234673,76.95466039,0.01523089,6917.71519677,0.00064379,1.01286484,2015-08-11 08:21:03,"Post-drought","Slope"
"2015-08-11 08:34:17",6,592,459.93339956,1.87979168,0.32341364,7.69862899,2.66840373,0,18.66524873,318.15047644,0.02371533,293.33026492,97.28,1.20840448,2.1946359,1.60836293,2.53016309,-0.03502355,0.65187698,0.01341108,0.03781465,0.00614329,0.67486321,0.00457653,304.17315046,0.01011255,3279.89547911,0.00039446,1.26259869,2015-08-11 08:34:17,"Post-drought","Valley"
"2015-08-11 08:47:41",7,590,495.83017898,1.79500086,0.31558763,5.80226945,2.66729304,0,18.66515897,318.15132497,0.02356363,293.70936119,97.33,2.89695319,4.43666735,-1.59601245,-2.65492321,-0.10370313,-0.103395,-0.01325746,-0.01322249,0.01379042,0.06361001,0.00923957,73.12995209,0.01990132,1547.18230686,0.00086338,0.65043009,2015-08-11 08:47:41,"Post-drought","Ridge"
"2015-08-11 09:01:05",8,585,521.95025226,1.81305453,0.31624899,5.95272659,2.76560369,0,18.66512064,318.15099706,0.02385072,293.93416828,97.51,2.9435845,7.96722429,-0.70604462,-2.10263509,-0.06782054,-0.0108208,0.00334766,0.0457211,0.03646051,0.10307331,0.00993494,108.06463108,0.02265541,361391.91860732,0.00083924,2.79642982,2015-08-11 09:01:05,"Post-drought","Slope"
"2015-08-11 09:14:23",9,588,462.78322118,1.85763612,0.31778006,5.56506578,2.71305624,0,18.66509729,318.15081477,0.02384735,293.75948807,98.41,1.65816948,3.66211972,0.36432693,1.41083405,0.27982642,0.31595183,-0.00455099,-0.39715188,0.01434823,0.02876323,0.00608314,302.94804253,0.03131909,351489.02157309,0.00139908,221.48375735,2015-08-11 09:14:23,"Post-drought","Valley"
"2015-08-11 09:27:27",1,588,431.21913001,1.82530097,0.3183081,5.65838621,2.6399015,0,18.66512118,318.1519991,0.02326344,294.30454826,98.16,0.59367407,2.834229,-0.24109755,-0.44942209,-0.0504109,-0.05023973,0.00059522,0.00059479,0.02495369,1.38289948,0.00730936,3589.54939596,0.03407655,10357.26597131,0.00133297,1811.30154198,2015-08-11 09:27:27,"Post-drought","Ridge"
"2015-08-11 09:40:47",2,589,691.53662402,1.79162024,0.31396217,4.72288071,2.7836061,0,18.66517211,318.15180913,0.02380659,294.42683802,97.49,9.7272531,15.80815757,-1.46537651,-2.61842912,-0.14299375,-0.10595766,-0.01209394,-0.01202617,0.09972181,0.62116167,0.01759186,549.86568577,0.00218996,1191002.92570176,9.938e-05,2.7467174,2015-08-11 09:40:47,"Post-drought","Slope"
"2015-08-11 09:54:07",3,589,461.11835206,1.96460818,0.3225017,5.59029529,2.73890598,0,18.66517404,318.15120547,0.02381205,294.42683802,97.65,2.13301948,3.5570764,6.00726493,8.55479506,0.2146252,0.45574949,0.01581185,0.01584514,0.00136663,0.07377583,0.00276722,138.34852392,0.00251507,3023.31953838,8.565e-05,0.1185016,2015-08-11 09:54:07,"Post-drought","Valley"
"2015-08-11 10:07:27",4,588,448.85636725,1.81268042,0.31551533,6.48456481,2.73815528,0,18.66519087,318.15043025,0.02402382,294.91030365,97.66,1.16934681,2.49363525,-0.69155853,-1.78275137,0.04651762,0.04639949,0.00044301,0.00025217,0.00144373,0.37087859,0.00105505,319.6104148,0.01965706,7319.31246861,0.00085507,8.37223024,2015-08-11 10:07:27,"Post-drought","Ridge"
"2015-08-11 10:20:48",5,587,645.23608903,1.73255549,0.31460337,7.29950283,2.8161091,0,18.66502389,318.15091708,0.02431883,294.98205254,97.9,4.7066353,19.77202906,-1.70022149,-11.58131601,-0.29932364,-0.29935719,0.01074982,-5.499e-05,0.0828751,0.29268603,0.04074304,272.54608875,0.01967771,1467.61647628,0.00087261,3202.95447349,2015-08-11 10:20:48,"Post-drought","Slope"
"2015-08-11 10:34:01",6,594,448.3742749,1.86699559,0.3236312,9.22704173,2.74645239,0,18.66529991,318.15168273,0.02425715,294.91030365,97.83,1.23734403,2.53684087,0.81411592,2.2884675,0.06465074,1.70780177,0.03884445,0.03951344,0.00530443,0.19352508,0.00506949,212.76611904,0.00945589,847.99584318,0.00040467,10.48216726,2015-08-11 10:34:01,"Post-drought","Valley"
"2015-08-11 10:47:27",7,588,470.67282628,1.79805043,0.31766753,6.7659231,2.70650904,0,18.66513515,318.15155064,0.02370753,295.00592486,97.49,2.29566664,3.01380406,-1.3191564,-1.68233284,-0.29517527,-1.37789033,-0.01913792,-0.02668935,0.00628706,0.53488468,0.00378201,862.90390488,0.01712756,2128.6176837,0.0006322,37.9649382,2015-08-11 10:47:27,"Post-drought","Ridge"
"2015-08-11 11:00:46",8,589,520.90823489,1.81228779,0.31650643,6.69709755,2.87201985,0,18.6651456,318.15073482,0.02455159,295.00592486,98.12,3.71465376,6.6237349,-0.87047745,-1.64184148,-0.22056993,-1.00760508,-0.00071856,-0.0007177,0.01609885,0.3313799,0.00795251,228.96027949,0.02227265,1334.22235444,0.00088353,6.16344705,2015-08-11 11:00:46,"Post-drought","Slope"
"2015-08-11 11:14:08",9,587,448.45776622,1.85348522,0.31909207,6.1449264,2.79272447,0,18.66509947,318.14627953,0.02490082,294.71799798,98.93,1.63276317,4.62338574,0.30279791,1.90053774,0.00100821,43.09476978,-0.01969321,-0.02511763,0.02058193,0.1526997,0.0081208,282.4586331,0.02035612,13343.93763418,0.00091037,4.93011024,2015-08-11 11:14:08,"Post-drought","Valley"
"2015-08-11 11:27:11",1,588,432.87588893,1.8249787,0.31592749,5.50016346,2.78045718,0,18.66523786,318.14349336,0.02503003,293.93416828,98.54,0.82256558,1.24916638,-0.32248286,-0.62552093,0.00698034,0.00697017,-0.00633279,-0.00635387,0.01142533,0.78519093,0.00581774,615.72205585,0.02109956,2486.10764987,0.00086819,1.60981457,2015-08-11 11:27:11,"Post-drought","Ridge"
"2015-08-11 11:40:31",2,588,685.33935408,1.79951112,0.31474583,4.71372841,2.86488654,0,18.66516172,318.15020283,0.02559529,294.03345689,97.41,6.88956428,18.79919884,-0.76593255,-3.5253475,-0.01382142,-6.54336851,-0.01408199,-0.01407389,0.06705344,0.04166373,0.011949,67.91775054,0.01808965,735.06425605,0.00080225,1.02884573,2015-08-11 11:40:31,"Post-drought","Slope"
"2015-08-11 11:53:51",3,588,457.491029,1.96776791,0.32229246,5.32001694,2.74626968,0,18.66520664,318.15288689,0.02363224,294.32905251,97.72,2.27915485,3.93738522,4.55790065,10.33961729,0.02183801,0.0218295,0.01601882,0.01974895,0.01213949,0.0171704,0.03688595,20.46554215,0.01697006,9999000,0.00043192,3.32081259,2015-08-11 11:53:51,"Post-drought","Valley"
"2015-08-11 12:07:12",4,587,439.67895312,1.84186711,0.31681295,6.26790634,2.73715203,0,18.66519885,318.15464545,0.02376712,294.79027974,97.18,1.11973133,1.49811263,-0.55206798,-0.55482745,0.04145571,0.11872128,0.0084571,0.00841283,0.0029638,0.25222828,0.00282444,2411.65303741,0.01280328,0,0.00052072,0.68598079,2015-08-11 12:07:12,"Post-drought","Ridge"
"2015-08-11 12:20:31",5,588,645.06277074,1.76054043,0.31175701,7.14499895,2.87093548,0,18.66508389,318.14957637,0.02478486,295.10119542,97.6,4.17372398,14.78329339,-1.76729107,-7.65800591,-0.17837458,-0.19915474,0.00145788,0.04973596,0.03719897,0.027604,0.01709067,90.27930178,0.00985889,75836.99179834,0.0004942,4.82988208,2015-08-11 12:20:31,"Post-drought","Slope"
"2015-08-11 12:33:48",6,592,428.77591001,1.8693773,0.32127472,8.14992227,2.65502857,0,18.66524324,318.15016584,0.02320727,294.54855264,97.82,0.80387505,0.81907874,0.86144423,0.87645964,-0.00108775,-0.00108772,0.0226739,0.04406643,0.00607838,6.03044255,0.00268691,3915.80812463,0.01227549,7614.58326276,6.046e-05,2.76311619,2015-08-11 12:33:48,"Post-drought","Valley"
"2015-08-11 12:47:12",7,589,455.40166174,1.8221938,0.31613198,6.69614987,2.70287825,0,18.6651694,318.15176067,0.02337142,295.24344986,97.35,1.74950795,2.83064761,-0.95400096,-1.66283204,0.14564739,0.14557197,-0.00756154,-0.04115736,0.0010312,0.22882817,0.00080908,522.26350575,0.00221425,6069.73239766,9.257e-05,1.78409841,2015-08-11 12:47:12,"Post-drought","Ridge"
"2015-08-11 13:00:31",8,591,548.6671423,1.816045,0.31455543,7.323616,2.85575791,0,18.66521271,318.15234568,0.02370566,295.59572191,98.23,4.41365232,10.92603823,-1.01976246,-2.41066409,-0.05878534,-2e-08,0.01449392,0.049907,0.02023075,0.19814915,0.00452526,252.10819528,0.00845297,3504.51577697,0.00034884,1.68905693,2015-08-11 13:00:31,"Post-drought","Slope"
"2015-08-11 13:13:54",9,586,454.54522006,1.86870256,0.32152584,6.21444548,2.70863999,0,18.66520165,318.15060245,0.02258455,295.24344986,99.01,1.76005529,5.10834866,0.32678362,1.57753294,0.12324147,0.09303301,0.00471954,0.00470643,0.0059563,0.08522973,0.00211071,114.66293987,0.00749743,361605.6780429,0.00026688,2.34572714,2015-08-11 13:13:54,"Post-drought","Valley"
"2015-08-11 13:26:56",1,589,424.26135797,1.84280634,0.31859966,6.20325949,2.5168963,0,18.66500201,318.14732019,0.02208993,296.12680094,99.27,0.83411958,1.07811883,-0.32905974,-0.64454386,0.03183141,0.0647214,0.01110331,0.0111297,0.00464348,1.30735742,0.0025034,437.50578855,0.00950413,9999000,0.00039149,3.52763276,2015-08-11 13:26:56,"Post-drought","Ridge"
"2015-08-11 13:40:15",2,588,724.43997969,1.80611809,0.31431398,5.29373291,2.79571591,0,18.66520529,318.15173994,0.02306903,295.89722209,97.75,5.57962183,15.28672314,-0.96028721,-3.12462238,-0.2118458,-2.1149682,-0.00995263,-0.02117992,0.03566205,0.17839445,0.0074371,175.72409923,0.00769225,2407.69166005,0.00027867,1.43793322,2015-08-11 13:40:15,"Post-drought","Slope"
"2015-08-11 13:53:35",3,588,468.32355441,1.98787953,0.32445098,5.93648162,2.70302924,0,18.66518427,318.15131238,0.0228763,295.36140401,98.12,2.28276553,3.50657882,5.93436687,10.60367414,0.06797749,0.06774667,0.01536295,0.01538005,0.00419032,0.06266878,0.01470699,57.20021567,0.00729004,2836.03783773,0.0002862,1.08522668,2015-08-11 13:53:35,"Post-drought","Valley"
"2015-08-11 14:06:57",4,588,432.38790242,1.84022992,0.31537241,6.80145598,2.60357581,0,18.66509443,318.14970876,0.02238968,295.59572191,97.53,0.42392366,0.42437184,-0.17561466,-0.17541625,-0.12210209,-0.47166028,0.01223819,0.02422048,0.00650387,2.08516619,0.00803032,842.70175179,0.01023733,5082.11424118,0.00037425,8.66707724,2015-08-11 14:06:57,"Post-drought","Ridge"
"2015-08-11 14:20:17",5,586,623.63551619,1.7658705,0.31453165,7.6774352,2.77220108,0,18.66503752,318.15100519,0.02309629,295.71209595,97.52,4.85599384,20.99441691,-1.87003898,-9.42020694,-0.26068063,-1.10733017,0.00839316,0.03159002,0.03517984,0.14207937,0.01522438,130.11336366,0.00804511,2769.4378341,0.00034925,0.8054546,2015-08-11 14:20:17,"Post-drought","Slope"
"2015-08-11 14:33:32",6,594,436.46695723,1.90826948,0.32444011,8.9276931,2.63498107,0,18.66516193,318.15113915,0.02299933,295.36140401,98.15,1.03058253,1.74875263,2.18973326,2.69491676,-0.17970915,-0.18677288,0.02344692,0.07937481,0.00386773,0.14314698,0.00414623,298.57065649,0.01169962,120179.81531624,0.00051452,0.4868105,2015-08-11 14:33:32,"Post-drought","Valley"
"2015-08-11 14:46:55",7,589,455.61665408,1.82091163,0.31613628,7.08096052,2.67734754,0,18.66516884,318.14957193,0.0232926,295.59572191,97.13,2.18849207,2.67290788,-1.30615428,-1.64728364,-0.17178016,-0.28972046,-0.01205114,-0.01205947,0.00133829,0.15893978,0.00110538,237.3318271,0.00444026,4210.16018954,0.00018958,1.78817673,2015-08-11 14:46:55,"Post-drought","Ridge"
"2015-08-11 15:00:19",8,586,541.89525852,1.81909269,0.31532716,7.75292895,2.92294327,0,18.66519509,318.15006384,0.024658,295.71209595,98.49,3.96060536,7.4026664,-0.90612286,-2.02051068,-0.11621841,-0.11631727,0.006435,0.22909817,0.02509478,0.23828356,0.00751193,260.33757108,0.01471762,107278.36435678,0.0006491,1.62226023,2015-08-11 15:00:19,"Post-drought","Slope"
"2015-08-11 15:13:37",9,588,456.02173768,1.87962136,0.32077859,7.26984013,2.76784669,0,18.66516031,318.14968989,0.02314382,295.36140401,99.21,1.77907333,5.15051196,0.36029489,1.3024283,0.02320764,0.02317477,0.00126457,0.30928673,0.01672197,0.06351017,0.00469194,315.7216553,0.0154314,9999000,0.00065086,0.8328553,2015-08-11 15:13:37,"Post-drought","Valley"
"2015-08-11 15:26:39",1,588,429.20511093,1.84958819,0.31668254,7.13160743,2.55910709,0,18.66521233,318.15123564,0.02306824,295.59572191,99.1,0.80165909,1.02664372,-0.30543525,-0.81285999,-0.0441875,-0.04409959,-0.00101722,-0.00101679,0.00769838,2.63269594,0.00495749,658.2550451,0.01213494,3076.14935947,0.00048473,16.0478644,2015-08-11 15:26:39,"Post-drought","Ridge"
"2015-08-11 15:39:59",2,589,608.90004962,1.82788203,0.31508695,5.61624794,2.74812766,0,18.66512227,318.14810044,0.02292669,295.47882629,97.37,5.94855842,7.43616179,-0.94613626,-1.55004828,-0.24188932,-0.41893778,-0.01772143,-0.02766291,0.02647241,2.22779055,0.00600504,1429.39468044,0.01058245,8113.566505,0.00047261,102.46286775,2015-08-11 15:39:59,"Post-drought","Slope"
"2015-08-11 15:53:20",3,588,460.39386246,1.92649106,0.32461921,6.14525424,2.69484693,0,18.66521512,318.15183371,0.0226483,295.14870007,98.08,2.33209996,4.01764701,2.44118273,4.72696876,-0.01028746,-0.01027847,0.01586144,0.0243525,0.01499088,0.02386354,0.01870936,36.18272284,0.02243204,10735.27826938,0.00102971,1.0939031,2015-08-11 15:53:20,"Post-drought","Valley"
"2015-08-11 16:06:41",4,586,416.60906113,1.84680081,0.32101832,6.72693704,2.52628752,0,18.6651859,318.15025831,0.0216446,295.36140401,97.16,0.41247888,0.52345854,0.03355091,0.03371575,0.05946519,0.49703262,0.0080044,0.01533654,0.0049651,0.46836703,0.00490134,9999000,0.02221734,2971322.53834448,0.00096989,1.39072428,2015-08-11 16:06:41,"Post-drought","Ridge"
"2015-08-11 16:19:59",5,589,580.75245282,1.79934823,0.31549347,7.50730086,2.73777726,0,18.66503105,318.14660744,0.02271944,295.36140401,97.12,4.49523384,14.92158667,-1.63713076,-5.73789352,-0.14775342,-1.74902704,0.00426958,0.00425863,0.11334692,0.15649522,0.04355632,214.69331469,0.03689081,1599413.02008986,0.00151724,1.08845542,2015-08-11 16:19:59,"Post-drought","Slope"
"2015-08-11 16:33:15",6,592,444.97434323,1.93249116,0.3227898,8.2318203,2.61696864,0,18.66527127,318.14993357,0.02255385,294.93424198,98.03,1.74484509,1.90172887,2.406794,3.27793638,0.29054971,0.31192468,0.02079015,0.03316545,0.00731431,1.54315866,0.02149531,836.74160934,0.03375719,147094.91181181,0.00144219,4.60449052,2015-08-11 16:33:15,"Post-drought","Valley"
"2015-08-11 16:46:42",7,588,455.47837167,1.82031026,0.31689396,6.53354159,2.59158838,0,18.66519172,318.15107765,0.02210901,295.10119542,96.92,2.08913398,3.7275566,-1.33573335,-2.23645904,-0.11967814,-0.28986193,-0.00869225,-0.00868684,0.02684648,0.23168444,0.00376365,345.79200829,0.00870856,2194.07981605,0.00040427,2.93603735,2015-08-11 16:46:42,"Post-drought","Ridge"
"2015-08-11 17:00:01",8,588,517.31300642,1.84333718,0.31460474,7.08271457,2.8178435,0,18.66511186,318.14954556,0.02376543,295.1249586,98.23,3.1640575,6.54592177,-0.81515941,-2.36359601,-0.00264073,-0.0026391,0.00400646,0.03978147,0.01140624,0.18551449,0.00445301,166.32103385,0.00860784,98743.40903573,0.00039961,1.70729225,2015-08-11 17:00:01,"Post-drought","Slope"
"2015-08-11 17:13:19",9,590,454.21706983,1.86192636,0.32425767,6.61189888,2.70099937,0,18.66515634,318.14740227,0.02258509,294.7662082,99.02,1.7550773,4.64821234,0.50236795,2.05098157,0.19230634,0.19318914,-0.00294401,-0.00293939,0.00917238,0.29901071,0.00396183,274.5139912,0.00887563,132868.07449734,0.00052185,2.01567031,2015-08-11 17:13:19,"Post-drought","Valley"
"2015-08-11 17:26:24",1,590,422.23531133,1.84253483,0.31637975,6.56866371,2.55726357,0,18.66514794,318.14959023,0.02293098,295.00592486,98.76,0.63858462,0.95971405,-0.3432189,-0.35587899,0.14521867,0.1451484,0.00025942,0.00025925,0.00758254,0.54351236,0.00325263,3408.19036808,0.01225017,1366.99888202,0.00049819,1.85932353,2015-08-11 17:26:24,"Post-drought","Ridge"
"2015-08-11 17:39:45",2,586,788.06173211,1.7933541,0.31257558,5.13953851,2.72603427,0,18.66516976,318.15014169,0.02305897,294.93424198,96.99,8.89413018,30.49552346,-1.20104073,-5.29623407,-0.09008932,-0.94403429,-0.01511888,-0.01514907,0.07066977,0.03941268,0.01161277,39.39075464,0.01016628,659.70306176,0.0003954,0.96826036,2015-08-11 17:39:45,"Post-drought","Slope"
"2015-08-11 17:53:04",3,588,466.27864668,1.91301847,0.32313427,5.35170894,2.67075682,0,18.66519385,318.14900692,0.02294975,294.54855264,97.78,2.2864356,2.88300545,2.24700703,3.61808079,0.17166595,0.17171999,-0.00162532,-0.00162502,0.00331791,0.03972459,0.00683286,43.05066475,0.01076108,1170.29002494,0.00069535,26.8481976,2015-08-11 17:53:04,"Post-drought","Valley"
"2015-08-11 18:06:26",4,585,436.27311908,1.82586308,0.31735885,5.9266769,2.61236552,0,18.66520452,318.14764483,0.02277477,294.54855264,96.82,1.34025272,1.93657591,-1.00594958,-1.24779067,-0.00686723,-0.00685396,0.00759813,0.02933325,0.00530671,0.22549772,0.00365944,547.85702754,0.01766159,3181.6143912,0.00075679,1.27964687,2015-08-11 18:06:26,"Post-drought","Ridge"
"2015-08-11 18:19:45",5,587,580.87452027,1.78204156,0.31358458,6.50705696,2.70065783,0,18.66511658,318.14874284,0.02328524,294.42683802,96.63,5.45951085,13.33545765,-2.24225953,-5.72756529,-0.03066369,-2.61702398,-0.00014248,-0.00014221,0.05080482,0.06632397,0.02204123,75.18004125,0.01809233,6296288.58333799,0.00050219,6.67470917,2015-08-11 18:19:45,"Post-drought","Slope"
"2015-08-11 18:33:00",6,594,468.64235061,1.94088858,0.3240048,7.24789619,2.6705284,0,18.66525191,318.15044396,0.02365289,294.05821947,97.69,2.24421399,2.25877273,2.02070575,2.0635743,0.26524692,0.26534418,0.00717976,0.04128341,0.00567368,1.07874794,0.00907542,17101.28675967,0.01187815,3714.77425076,0.0004226,9.59190449,2015-08-11 18:33:00,"Post-drought","Valley"
"2015-08-11 18:46:24",7,588,466.27271691,1.81462289,0.31509696,5.74657565,2.6649007,0,18.66508463,318.15002498,0.02348211,294.05821947,96.87,2.60305729,3.76448877,-1.65886677,-2.75728206,-0.0158217,-0.01578281,-0.01776345,-0.0178767,0.02299532,0.44841694,0.02022319,390.05131589,0.03546785,5751.32153606,0.00201132,280.80725262,2015-08-11 18:46:24,"Post-drought","Ridge"
"2015-08-11 18:59:45",8,587,522.08131593,1.82999118,0.31382124,5.93704137,2.78498449,0,18.66513829,318.14853443,0.02393848,294.05821947,97.81,3.43360571,7.74730914,-0.84693352,-1.76642378,-0.124147,-1.98990465,0.00050096,0.00050109,0.06071281,0.2106715,0.01454423,440.14574024,0.04060874,2663.45598291,0.0016907,310.10065907,2015-08-11 18:59:45,"Post-drought","Slope"
"2015-08-11 19:13:05",9,586,466.69215966,1.8801792,0.32319467,5.90300551,2.75858428,0,18.66522753,318.14938943,0.02400069,293.70936119,98.64,2.01003458,4.67223335,0.52272439,1.12879256,0.06123348,0.0612568,-0.00638527,-0.00638343,0.03887063,0.12324845,0.00773797,279.83866923,0.02910227,4670.46417819,0.00132775,2.98780869,2015-08-11 19:13:05,"Post-drought","Valley"
"2015-08-11 19:26:09",1,587,435.32140876,1.85059939,0.31745322,5.65584962,2.71783323,0,18.6651393,318.14772719,0.02449597,293.70936119,98.32,1.30686229,1.43599958,-0.46858948,-0.49153374,-0.16966161,-0.23282302,-0.0140952,-0.0285246,0.01876133,7.49801215,0.00689763,7254.46441481,0.02727365,15936.83076506,0.00098806,2.51632351,2015-08-11 19:26:09,"Post-drought","Ridge"
"2015-08-11 19:39:29",2,588,663.17862628,1.82357896,0.31242801,4.68598376,2.78897142,0,18.66520586,318.14811685,0.02475551,293.58361544,96.69,5.56004625,23.49211413,-0.90962422,-4.49630288,-0.18655479,-0.84916912,-0.01428086,-0.01431154,0.17315289,0.44263846,0.03176179,419.96225325,0.02147118,4737982.51420885,0.00102321,12.77013038,2015-08-11 19:39:29,"Post-drought","Slope"
"2015-08-11 19:52:49",3,588,471.80044978,1.92284673,0.32236926,4.66090766,2.78393788,0,18.66509606,318.14740573,0.02509454,292.71182254,97.03,2.32939971,3.53172762,2.37771643,3.83390699,0.2817603,0.72478073,-0.00878524,-0.00773419,0.01100608,0.10829154,0.0133596,173.8697351,0.02146211,3041.31634589,0.00082385,141.59165509,2015-08-11 19:52:49,"Post-drought","Valley"
"2015-08-11 20:06:10",4,588,460.7777603,1.79778586,0.31405868,4.85966233,2.653757,0,18.66510098,318.14479738,0.02381278,292.5548499,96.37,1.48255452,3.24030109,-1.01111355,-2.48090991,-0.01926287,-0.01922096,-0.00805265,-0.008045,0.01339776,0.03545439,0.0108428,71.83048104,0.02114164,2802905.17124577,0.00098418,1.55609955,2015-08-11 20:06:10,"Post-drought","Ridge"
"2015-08-11 20:19:27",5,591,642.24863182,1.74951988,0.31315418,5.02936535,2.68524673,0,18.66502882,318.14134607,0.02388376,291.97088282,96.52,2.5206799,31.99581842,-0.84972593,-13.95841161,-0.06732858,-0.06722613,-0.0022328,-0.00222609,0.09719361,0.0542021,0.03885789,85.02654163,0.02404493,4651.43023283,0.00089764,67.51431614,2015-08-11 20:19:27,"Post-drought","Slope"
"2015-08-11 20:32:42",6,593,441.86960635,1.86358406,0.31851543,5.51529005,2.74130654,0,18.6652653,318.14510363,0.02428273,291.78223263,96.57,0.81123179,3.15160661,0.65476456,5.69549614,-0.00753762,-0.00752567,-0.00250263,-0.00250556,0.00135919,0.20304452,0.00217026,352.33859373,0.00193395,4653.47361382,7.63e-05,13.85945539,2015-08-11 20:32:42,"Post-drought","Valley"
"2015-08-11 20:46:08",7,587,479.6065985,1.80447699,0.31517133,4.40208879,2.77339726,0,18.66516703,318.15301697,0.02476775,292.13147754,96.67,1.72781774,2.00034574,-0.92842592,-1.26790575,-0.13572235,-0.13560758,-0.0186965,-0.02925473,0.00615758,5.36961132,0.00342704,1688.42278122,0.00688869,3608.85737673,0.00031578,3.71275014,2015-08-11 20:46:08,"Post-drought","Ridge"
"2015-08-11 20:59:27",8,589,508.83101014,1.81760554,0.31553594,4.31418595,2.81797614,0,18.66518787,318.15285829,0.02533707,292.44966331,96.8,3.14909068,5.29790463,-0.6513905,-0.99099774,-0.13913662,-0.13880885,-0.00316789,-0.00317004,0.00233477,0.09654046,0.00119132,224.33326964,0.00605412,2338187.14411488,0.00028241,387.12960901,2015-08-11 20:59:27,"Post-drought","Slope"
"2015-08-11 21:12:49",9,589,446.42019885,1.85493123,0.31758485,4.25651737,2.81222079,0,18.66515621,318.15192384,0.02517622,292.31756785,97.83,1.31009824,2.36107101,0.45933895,1.36880272,-0.09300966,-0.09296763,-0.00800193,-0.00800085,0.00397994,0.04920285,0.00287963,137.79104989,0.00997385,2364131.43553817,0.00041954,1.95833548,2015-08-11 21:12:49,"Post-drought","Valley"
